applicant_id,name,email,phone,nationality,age,employment_status,years_employed,monthly_income,monthly_expenses,family_size,dependents,housing_type,total_assets,total_liabilities,net_worth,credit_score,label
e439ef71-52be-47f2-aa5d-9275ed58493d,Cesar Ramsey,gabriellazimmerman@example.org,(609)980-5957x250,Emirati,46,part_time,15,2686.42,2823.57,5,1,owned,283917.26,119520.57,164396.69,467,APPROVE
be2e7915-a8fa-497c-be44-fbde8ca4747e,Kaitlyn Reeves,hancocktraci@example.net,+1-636-749-0552x6474,Emirati,54,part_time,11,2082.89,1519.28,5,0,family,280175.02,279553.37,621.6500000000233,563,APPROVE
f1cd895c-dd9a-486c-873a-1a7e4695e7e6,Kristin Wilson,teresa97@example.org,797-411-7063x620,Expat,58,unemployed,0,532.66,474.56,5,3,owned,336596.42,146248.12,190348.3,757,APPROVE
a3e8b6cf-ae1c-47bc-9da7-715d31cd3c95,Samantha Neal,denise94@example.org,(861)715-9144,Emirati,38,unemployed,0,960.87,508.88,3,0,owned,464283.33,126544.95,337738.38,714,APPROVE
10b71950-bb16-4f1e-a681-e1a3dd76f1b5,Linda Armstrong,williamssteven@example.net,(956)469-2162x0011,Expat,28,part_time,14,3131.3,2722.78,5,5,family,302692.49,118636.6,184055.88999999998,755,DECLINE
a02ffe7c-057e-4f17-8e30-5a3213f49c05,Sean White,lhurley@example.org,(607)742-1249,Emirati,22,unemployed,0,187.56,134.6,1,0,rented,117313.6,75494.1,41819.5,381,APPROVE
9e103f13-de1b-424c-b387-4c7ee14de9a9,Ray Martinez,djames@example.com,(631)342-2366,Expat,37,self_employed,2,2263.65,2024.79,1,1,owned,198506.26,229498.91,-30992.649999999994,385,APPROVE
de9bcf57-1f85-4334-aa52-14b28b3f7b7c,Amy Whitaker,renee44@example.org,471-335-7112,Expat,38,unemployed,0,1106.39,473.67,4,0,rented,221580.21,37923.51,183656.69999999998,839,APPROVE
638447a9-0074-419c-8b9b-4100f5db4f8e,Laura Walker,wjohnson@example.com,(687)827-1982,Expat,58,self_employed,19,11749.82,6364.05,8,8,rented,270292.08,81724.33,188567.75,755,DECLINE
998e8a44-05d4-4aaa-b69a-533f8e986c5b,William Morgan,fmartinez@example.org,981-577-9221x3100,Emirati,37,self_employed,8,11089.23,7680.7,5,2,government,240825.84,68138.53,172687.31,391,DECLINE
4774d281-408a-4b33-9d72-1f4593c086a3,Adam Smith,crystal01@example.net,(934)594-9201,Expat,37,employed,15,9279.79,8817.8,1,0,government,379146.72,40890.14,338256.57999999996,593,DECLINE
cdfb97fb-e72d-44c7-a62b-e39ecb3fa45b,Randy Myers,wrightryan@example.org,628.925.9538,Expat,33,employed,13,12575.58,13905.19,7,6,rented,298501.88,239030.22,59471.66,682,APPROVE
0b97061f-0dae-4402-9c6b-4a3585a686ee,Alan Hunter,edwardbrown@example.com,+1-811-957-6901x84906,Expat,44,unemployed,0,1242.64,1141.69,7,4,family,110296.21,23762.92,86533.29000000001,545,APPROVE
50e0f8ef-f363-4b2e-bbcc-4b010ef0e7a2,Deborah Hayes,daniel05@example.com,001-593-550-6004x1630,Emirati,38,unemployed,0,273.61,245.76,2,2,family,144797.65,191067.81,-46270.16,763,APPROVE
d29ad08e-96b7-4e54-8f91-2d903ed49ed3,Darryl Shaw,wangtony@example.net,3892258684,Emirati,32,employed,14,3595.58,1797.9,3,2,family,267485.38,55781.28,211704.1,404,DECLINE
402c5f86-a820-4f18-b295-fc10ed906519,Bethany Bowman,alyssa50@example.net,001-892-999-5544,Expat,23,employed,1,3176.7,3041.84,3,3,family,108594.04,126072.91,-17478.87000000001,810,DECLINE
632e8ddf-c81c-4ed2-ba37-d290f3542b87,Connie Marquez,petersondavid@example.com,+1-505-222-8366x316,Emirati,25,unemployed,0,399.76,421.27,1,1,rented,196210.89,162957.59,33253.30000000002,485,APPROVE
c8e6bc07-f328-429a-82e3-5f125d0514f6,Karen Esparza,gregorybeck@example.net,449-256-0453x2495,Emirati,51,unemployed,0,1156.84,1143.26,7,7,rented,221480.47,221285.7,194.76999999998952,334,APPROVE
d6306cd8-9366-4a75-9c55-c8d086691725,Charles Ortega,qgalvan@example.org,786.321.8622,Expat,48,unemployed,0,583.68,476.72,8,8,owned,480606.95,280864.57,199742.38,462,APPROVE
ea58c390-cd68-4b4d-af98-7229d3bab4a0,Francis Prince,lewiswilliam@example.net,920-307-1827x0045,Expat,55,part_time,5,2081.28,1372.83,4,3,rented,26043.76,200008.44,-173964.68,415,APPROVE
9e71e03b-9e1d-4209-9daf-d560c3959465,Brenda Gonzalez,rogersdarius@example.org,+1-343-383-7783x8205,Emirati,49,employed,7,12469.73,12677.2,7,5,rented,4464.93,12598.01,-8133.08,786,APPROVE
e527aca7-c4ec-4036-8efc-258a215c6c6d,Catherine Mcknight DVM,oayala@example.com,+1-630-329-3826x560,Emirati,26,employed,17,14170.19,7412.92,6,5,family,498486.55,187539.7,310946.85,361,DECLINE
4579ede3-d033-408e-bc8b-5fdbda4b1c3b,Teresa Stewart,mcleanryan@example.com,823.481.0208,Expat,64,self_employed,12,5167.4,2155.23,4,1,government,279175.22,193393.79,85781.42999999996,655,DECLINE
ffa41c10-9974-4be9-8f39-1fb7b1f43571,Robert Holmes,rgarza@example.com,+1-969-826-5742x28727,Expat,38,unemployed,0,1347.99,1150.32,5,1,government,242651.07,131250.0,111401.07,601,APPROVE
3dd42fc5-3e9d-4785-bc5f-1d4afccf3cc4,Timothy Smith,davischristine@example.org,581.634.5075x690,Expat,52,self_employed,9,10676.62,5594.77,5,4,owned,299339.97,258168.26,41171.70999999996,464,DECLINE
83ce3167-bcdc-4980-b1f5-eba2c1ec6089,Jennifer Rodriguez,adam61@example.net,001-239-435-8235,Expat,64,part_time,7,1002.16,1023.02,8,5,owned,319013.03,113713.07,205299.96000000002,489,APPROVE
c476b86d-40a1-4f1e-8e4e-cde0e37c777d,David Sharp,caguilar@example.com,+1-700-400-1246x5854,Emirati,24,employed,10,5278.43,3841.87,7,5,family,341612.09,229720.23,111891.86000000002,457,DECLINE
e9db484a-8c45-4f3b-bc23-2e65f3ac3a6c,Nicholas Jones,prios@example.org,+1-442-875-8904,Expat,60,employed,1,13022.32,7205.16,1,1,owned,64887.13,262047.83,-197160.69999999998,506,DECLINE
5289c5c2-b88a-4c28-83c5-61768a26790b,Brittany Ayers,zachary70@example.net,+1-747-804-6853x22666,Expat,58,self_employed,2,2490.86,1975.56,5,5,rented,110361.39,215353.56,-104992.17,313,APPROVE
f1129337-0ebb-4a25-a5e0-acae8bac0bb5,Dalton Fox,pughsabrina@example.org,234.577.2678,Emirati,64,employed,16,9696.24,8664.04,6,6,owned,469121.93,124785.96,344335.97,677,DECLINE
06e9e57e-63d6-40bb-b9b0-6e4a24dd9165,Veronica Morris,adamsdonald@example.com,424.999.7112x0972,Emirati,54,employed,6,3935.22,2787.18,5,4,rented,107950.03,155845.58,-47895.54999999999,403,APPROVE
b4fe44bb-7658-4e10-9893-34ddc80a5975,Kaylee Obrien,davidvilla@example.net,001-433-824-5413,Emirati,53,unemployed,0,1119.16,597.01,7,1,government,383141.71,172969.1,210172.61000000002,769,APPROVE
0f32ded7-b08c-4eef-bc28-14ea06214c45,Kristen Franklin,robertjohnson@example.com,(250)649-7710,Expat,44,self_employed,10,8575.32,10231.82,6,4,family,266950.24,179974.72,86975.51999999999,660,DECLINE
a9b33ae6-427b-447a-8480-f0141e8a7099,Christopher Sharp,wrightjamie@example.com,577.852.2506x37687,Emirati,64,self_employed,12,8084.13,6127.77,6,3,family,281572.35,64178.44,217393.90999999997,560,DECLINE
70ae9f64-a083-47d0-885c-25f775c6ba78,Susan Gibson,bjackson@example.net,412.304.1848x9186,Expat,19,employed,6,10149.15,12052.27,5,2,owned,258804.68,298023.6,-39218.919999999984,609,APPROVE
e049f488-caf1-4e1e-80ee-5d7d400787fe,Amber Norman,wendygonzalez@example.net,889.622.9262x28462,Emirati,54,part_time,9,1282.86,752.26,3,1,family,230184.9,46832.13,183352.77,571,DECLINE
b40e3c5e-e99c-4f9a-9264-1d97006b18f8,Rebecca Woods,meganharmon@example.org,579-545-0702x81946,Expat,20,self_employed,3,9342.66,9862.23,4,4,government,361790.26,237871.26,123919.0,477,APPROVE
011a9213-f4b9-4bc9-ade1-db8c33c83811,Susan Clark,williamsstephen@example.com,+1-821-820-0394x561,Emirati,58,self_employed,7,9801.22,10740.46,2,0,government,460935.75,100316.89,360618.86,744,DECLINE
8a2281e7-68a0-48d1-aaeb-b13c2b71e1a4,Anthony Martinez,heathjames@example.net,(334)693-3892x6204,Expat,56,self_employed,12,5047.83,2637.78,1,0,family,20591.13,161978.92,-141387.79,453,DECLINE
a1e88e97-d0df-4a19-927a-4de0a911e458,Mrs. Jennifer Silva DDS,elizabeth79@example.net,001-261-209-6274,Expat,34,employed,1,8183.23,7014.28,4,3,owned,393184.15,44403.72,348780.43000000005,644,DECLINE
49029eb5-6d06-45ac-9c8e-1b739ad0db0c,Randall Wolfe,kaitlynfernandez@example.com,793.415.9493x511,Emirati,53,employed,20,9021.88,7129.89,7,3,government,386912.57,39112.55,347800.02,438,DECLINE
d388c7ea-b00f-41bd-bd7b-afec5fd0ddaf,Mary Conley,ldiaz@example.org,(444)784-7400x9019,Expat,30,unemployed,0,107.47,79.4,4,3,owned,388385.95,97023.49,291362.46,391,APPROVE
d315288b-e8b0-40e7-94db-0ebd11e25a4c,Cheyenne Alexander,sandraquinn@example.com,(473)427-2988x70529,Emirati,30,part_time,1,2781.63,1437.14,6,4,government,12103.42,91445.65,-79342.23,658,APPROVE
8cc9029e-9a90-47b1-85cb-76f065a77b60,Martin Adams,hartluis@example.com,333.296.9579x67641,Emirati,39,part_time,9,3273.2,3584.16,3,1,rented,426382.07,33711.52,392670.55,355,DECLINE
2a98d6bf-ea22-4a11-9518-7022a018d9f2,James Murphy,dawncarpenter@example.net,(572)475-7524x827,Expat,57,employed,8,8400.74,7032.59,5,1,rented,11374.06,62702.86,-51328.8,850,DECLINE
08a6a0c1-e39d-4915-9854-e7612190063f,Jerry Garcia,john56@example.com,(353)774-4535x3000,Expat,21,unemployed,0,564.91,354.32,1,0,rented,453020.14,158039.73,294980.41000000003,561,APPROVE
6ee0544a-2da8-4064-ad24-26a233cdb8d7,Nicolas Kelly,eringarcia@example.net,843.714.2227x293,Expat,32,self_employed,20,2665.98,1690.22,1,0,owned,330186.41,198894.49,131291.91999999998,668,DECLINE
22451dfc-4066-4653-a3ab-37b1f03a6c6f,Jamie Adams,anthony69@example.org,602-379-4786,Emirati,20,self_employed,14,11038.72,8836.72,2,0,rented,242331.08,179131.92,63199.159999999974,390,DECLINE
5be4b6b7-5683-4c00-8761-c29400a3dc30,Gary Velasquez,stephaniearcher@example.com,(898)792-7048x328,Emirati,50,unemployed,0,500.35,450.41,5,2,family,196699.91,47101.58,149598.33000000002,655,APPROVE
95592cb9-6e20-41ef-ba37-261ddc13deb9,Amy Edwards,matthew09@example.org,850.645.0770x860,Emirati,23,part_time,12,2877.38,1500.17,1,0,family,439338.64,267120.63,172218.01,330,DECLINE
e57100a9-f755-452b-950a-0d66456f858d,Carlos Washington,baileymichael@example.org,+1-304-960-2034x84005,Emirati,55,self_employed,6,6173.33,5147.24,4,3,family,286449.28,127939.5,158509.78000000003,619,DECLINE
d9198822-1f2e-4096-b05c-41ef6bdc66d2,James Mata,joyce46@example.net,001-650-518-5609x59592,Emirati,38,unemployed,0,463.5,428.73,3,1,government,352568.19,157141.65,195426.54,438,APPROVE
ca9cb4f1-dc4c-4d9f-ab12-6797c039e67f,Bryan Ward,lanemallory@example.org,001-548-696-1145x7446,Expat,65,employed,9,5209.62,6089.82,2,1,family,419761.25,43656.85,376104.4,330,DECLINE
7f72be3c-cc15-4a30-beae-23a276d4f0e2,Aaron Martinez,nschultz@example.com,733-214-7353,Expat,23,part_time,0,3337.32,1951.43,3,1,rented,53385.72,55423.95,-2038.229999999996,573,DECLINE
39cb7bfa-ff61-4b10-96ab-013587913ebe,Matthew Walker,brianjones@example.com,420-823-6601x9508,Emirati,30,self_employed,4,7023.25,5570.54,3,3,rented,302355.88,213605.74,88750.14000000001,682,DECLINE
67298d43-7372-449a-9ed5-bea8696cb72e,Amber Robles,cory59@example.com,001-611-309-3577,Emirati,29,unemployed,0,612.88,616.69,1,0,rented,484407.54,277630.52,206777.01999999996,722,APPROVE
e67fc092-532c-4aaa-865a-779a5a875260,Mary Wright,bryanchen@example.net,(564)359-1397,Expat,43,self_employed,12,8878.63,7869.52,8,0,government,433387.45,266276.07,167111.38,737,DECLINE
55a25a23-20b1-43e0-b6b4-ffc380f04026,Marcus Turner,wisedaniel@example.net,001-773-939-4366,Emirati,30,employed,12,8419.32,3632.11,2,2,government,413505.05,12724.77,400780.27999999997,551,DECLINE
ed2d259c-aa84-4b62-bcf0-37033474f3fd,Kenneth Hanson,zmclaughlin@example.org,001-333-448-7114x172,Emirati,47,part_time,1,2194.12,1394.44,8,6,rented,152277.07,248286.3,-96009.22999999998,772,APPROVE
9cf92936-d418-49fb-b556-36339b4f293d,Heidi Carter,rbennett@example.org,001-951-920-7778x55551,Emirati,47,self_employed,0,9226.47,6078.11,2,1,government,56585.79,233619.34,-177033.55,438,DECLINE
1df7bfd1-a250-404a-9080-6babd71939d0,Rebecca Kim,monica99@example.com,+1-905-561-4638x08034,Expat,58,unemployed,0,135.27,66.46,8,1,owned,162037.39,194572.93,-32535.53999999998,467,APPROVE
1363a398-7a42-4dbb-8734-d2899b979638,Jennifer Jones,kyle26@example.com,001-840-848-7275x02349,Emirati,39,part_time,1,2571.45,2160.73,2,1,rented,192043.69,237319.98,-45276.29000000001,823,APPROVE
964b7909-c455-480e-a24e-65c8fde886f0,Gerald Austin,orodriguez@example.org,+1-710-919-2903x5104,Expat,36,unemployed,0,1303.23,1282.55,3,2,family,89433.38,213614.25,-124180.87,729,APPROVE
22de2265-0f0c-4f40-8e8a-36b68d4cc709,Ryan Owen,nguyenmichelle@example.com,+1-761-804-2546,Expat,52,unemployed,0,1347.81,1075.69,2,1,owned,480216.94,1059.87,479157.07,559,APPROVE
32d74d7f-4315-4f50-b2ea-9b1c91d075f0,Heather Klein,melissawilson@example.net,417.365.6102x45084,Emirati,53,employed,0,5854.54,5157.69,8,1,government,294431.16,142713.6,151717.55999999997,719,DECLINE
a50eb069-010a-4ab7-8aed-af08a626d7df,Jason Miller,melissa81@example.net,598.752.3883x21735,Expat,39,part_time,19,1146.76,1070.61,4,0,rented,74128.08,195983.06,-121854.98,337,APPROVE
eeddaf7f-568e-41c8-9469-70b2a2f72024,Dr. Anthony Alexander,mosleyheather@example.com,001-889-825-2978x37724,Emirati,23,employed,11,4306.65,4304.36,1,1,rented,496867.59,48400.57,448467.02,591,DECLINE
05d19273-fedd-48cf-9254-148669447aa9,Cynthia Mitchell,laurie51@example.com,516-802-9236x7190,Expat,39,part_time,3,2105.71,1635.41,6,2,owned,189469.68,20300.0,169169.68,737,DECLINE
3528d23c-d4d9-4683-afe6-525e0584c270,Dalton Marsh,nataliepotter@example.net,(308)782-3455x71072,Expat,45,self_employed,19,8958.29,8772.49,4,3,owned,306026.87,32790.67,273236.2,841,DECLINE
3b28119c-0338-45f7-97ba-3346628f164f,Ronald Mitchell,patricia14@example.org,001-568-870-2042x9186,Expat,29,part_time,15,2576.17,2533.27,5,4,government,497512.17,106156.0,391356.17,432,APPROVE
ea4212a3-8b5a-4711-9e7a-5f6a1ca26c45,Cynthia Rivera,jasonroberson@example.com,+1-249-930-9413x46948,Expat,20,unemployed,0,1468.89,1761.48,5,4,rented,790.46,7196.04,-6405.58,420,APPROVE
a424f28f-251c-468c-9dfb-127a1abf062d,Stephanie Mcintyre,qharmon@example.net,001-346-938-8271x3369,Expat,50,part_time,9,2681.25,2767.47,6,2,family,318751.77,3389.18,315362.59,506,APPROVE
d39403c1-ac25-4b7a-81fa-a7ce783f01cd,Joseph Anderson,davidbaker@example.org,(676)281-2367,Expat,48,part_time,10,1341.51,891.32,1,0,rented,166641.45,118814.8,47826.65000000001,329,APPROVE
d6f741bc-3dac-41a4-b11d-7ffea78d51f5,Tracy Martin,tsantos@example.com,+1-206-862-1539,Emirati,51,employed,13,8777.95,9016.63,3,3,family,313600.24,267617.5,45982.73999999999,849,DECLINE
2f6eac96-dcc7-4783-8e8e-a62524c84666,Kenneth Pugh,clarkbrittany@example.org,+1-588-259-7316x59148,Emirati,39,part_time,8,2665.53,3133.84,6,0,family,9359.22,173219.29,-163860.07,639,APPROVE
c41109d5-bfb3-4171-a398-b7ada28f0c59,Susan Peterson,tamara32@example.net,+1-793-754-9809,Expat,33,self_employed,2,7709.82,4758.48,3,0,family,194783.14,178557.56,16225.580000000016,615,DECLINE
a1e917e2-f3a9-4436-9f3a-724903c78484,Tommy Smith,iroth@example.net,341-545-5467x62490,Emirati,46,part_time,6,3488.37,3585.89,8,5,owned,151314.35,157530.13,-6215.779999999999,479,APPROVE
e7f7c5cb-32df-42ea-b352-dae59a985d6d,Veronica Kelly,annmason@example.net,376-894-6736x6973,Emirati,31,employed,3,13859.47,7132.58,8,5,family,77038.89,102034.77,-24995.880000000005,795,DECLINE
a66457de-739c-4229-8c1a-59fa0521c5c5,Nicole Howard,adamskristin@example.org,+1-602-449-5838x59517,Emirati,51,employed,1,7651.06,5100.44,8,1,owned,432405.1,34750.8,397654.3,618,DECLINE
b0659041-c405-40da-b6ba-dfb5990fcc8b,Phillip Morgan,emily82@example.net,832.488.6491,Expat,46,part_time,17,2732.68,1719.55,1,0,rented,156071.45,267640.68,-111569.22999999998,628,APPROVE
32daa0a3-4ef0-4ff6-97c4-c4e22acb9dae,Charles George,hendersonamanda@example.com,001-619-473-2825,Expat,35,employed,17,4791.85,3996.51,5,1,owned,136818.44,4577.02,132241.42,826,DECLINE
cf70e818-d0d5-488e-97a3-777d958c7cbc,Robert Forbes,xosborne@example.com,+1-410-430-4972x640,Expat,61,unemployed,0,861.12,434.06,5,0,government,85637.49,93413.27,-7775.779999999999,646,APPROVE
8032dd58-bafe-4247-8fe4-e24ffdef2f6b,Jessica Horn,fisheramanda@example.org,617.421.7355,Emirati,47,employed,6,7603.2,5062.71,2,1,family,43059.79,117575.03,-74515.23999999999,756,DECLINE
619bf810-2e09-480a-9fcb-83d6e8baa5e7,Nathaniel Wheeler,kellysalazar@example.net,477-431-4906x8373,Expat,48,unemployed,0,1219.28,1116.29,2,2,family,459844.52,140482.77,319361.75,766,APPROVE
012f5080-6009-4491-b26e-98cb158e3ebb,Sabrina Garcia,catherine81@example.org,001-975-325-4110x9988,Expat,38,unemployed,0,215.58,206.89,4,1,government,447850.43,77415.83,370434.6,672,APPROVE
0e83b7fe-7a58-461d-b8e3-0e62f733d6f5,Bryan Lucas,lesliesnyder@example.com,205-612-0092,Emirati,50,self_employed,19,2302.64,2335.69,8,4,rented,237667.18,105432.25,132234.93,772,APPROVE
e4ebbaf1-5302-4bbe-998d-aa69d1894567,Amy Jimenez,angela75@example.com,001-934-780-3630x2745,Emirati,57,employed,13,12810.63,9232.02,7,7,family,398378.89,97760.92,300617.97000000003,372,DECLINE
024470c0-0d67-4c15-933d-427de92b5779,Jessica Sanchez,elliotterik@example.net,(844)382-4794x52867,Emirati,29,unemployed,0,1460.84,1220.71,3,2,government,191908.23,102214.25,89693.98000000001,741,APPROVE
46cf5ff8-d14a-446b-9c85-305c8f196856,Catherine Collins,deanharrell@example.org,447-749-5041x52709,Emirati,56,employed,12,4371.87,2826.1,8,2,government,298037.75,97613.43,200424.32,399,DECLINE
9f3df7c7-2cb3-46df-b8fa-d0d176737c4f,William Edwards,cynthia06@example.org,001-363-998-9166x00077,Expat,52,employed,4,6928.9,6968.13,7,0,rented,322494.56,18444.67,304049.89,522,DECLINE
99e442f2-153d-4d51-8b95-4a81c281c03b,Susan Brooks,burkerachel@example.org,519.856.2683x53595,Expat,23,part_time,13,2846.72,3230.46,7,4,family,223579.88,61698.5,161881.38,624,APPROVE
521a105f-a0d6-417c-89dd-69a05861927b,Kristin Tate,nsmith@example.net,757.585.4194x1716,Emirati,33,employed,9,13171.64,6424.58,7,5,owned,426252.59,18723.17,407529.42000000004,354,DECLINE
4d4f7b30-d1e0-4e4e-96eb-7b09a87955cd,Sean Garcia,chadholt@example.net,2498555627,Expat,41,self_employed,6,8252.14,6435.82,7,2,rented,355886.83,121809.8,234077.03000000003,745,DECLINE
4f94b385-a408-4b2d-be69-d4f02ebf6a82,Tara Gibson,melaniegarcia@example.com,947-853-2504x598,Expat,26,self_employed,15,4884.71,2516.59,3,0,owned,436367.85,37664.75,398703.1,311,DECLINE
1b4eccd7-d22b-43e4-b82b-529761e51948,Michael Nguyen,tiffany29@example.net,262-467-0706x9586,Expat,42,employed,17,10706.91,8646.17,3,3,rented,207927.73,136808.6,71119.13,735,DECLINE
2a3ec8f9-fac9-41b0-8389-8e6b9edbec0f,Kathleen Robinson,joneszachary@example.net,+1-847-346-5315x8754,Expat,20,part_time,18,1557.37,1777.35,4,3,family,302286.63,173381.55,128905.08000000002,542,APPROVE
8c9eaa5e-eceb-4486-8dd5-eee37463597b,Leslie Robinson,meghanjohnson@example.org,537.874.2319,Expat,51,employed,8,11458.59,13599.78,8,8,rented,56582.18,144459.87,-87877.69,381,APPROVE
fbe1d93f-d8a8-4d4f-b5be-b5ab2e6fac6d,Billy Jefferson,grantjody@example.net,+1-542-724-8484x36765,Emirati,48,employed,10,5942.78,2628.01,2,2,family,315331.42,199121.08,116210.34,379,DECLINE
69a0b562-51d5-44b0-8f54-8a7786a2ce94,Tina Torres,laurenolson@example.org,+1-453-947-4616x3687,Expat,64,self_employed,19,7739.65,3314.59,8,2,family,165756.99,105874.36,59882.62999999999,601,DECLINE
961c3190-6af0-49b1-8d0b-ec31d557e4a4,Justin Morton,wriggs@example.com,356-843-8710x6467,Emirati,35,part_time,4,2887.9,2275.11,1,1,owned,289070.54,171858.0,117212.53999999998,598,DECLINE
3c0b884b-dc17-4b02-ba69-bd1c3a5f7604,Dr. Patricia Olson,brianberry@example.com,001-619-535-5353x642,Emirati,34,part_time,11,2847.39,2640.45,3,1,rented,137608.56,77086.72,60521.84,414,APPROVE
b0e6a0c3-bf77-4f2e-a1e7-e09ce31b2a74,John Wise,ryan57@example.org,(514)394-9877x5094,Expat,42,unemployed,0,271.21,290.22,8,2,rented,263694.43,9927.16,253767.27,386,APPROVE
4b4b6d50-828c-4c9a-bdc0-53219b919e89,Sonia Vasquez,pbrown@example.org,001-833-763-2790x536,Emirati,21,unemployed,0,1089.0,1093.78,8,4,owned,83641.63,173327.22,-89685.59,653,APPROVE
5837192f-e5e9-4d74-b13b-fbd10fb42b5c,Brandon Cooper DDS,bryantmary@example.net,+1-563-381-3075x8292,Expat,48,unemployed,0,598.12,566.3,8,6,rented,150683.56,223845.16,-73161.6,845,APPROVE
9b95c471-5c29-40d0-b614-1a9df5440ac2,Matthew Williams,juliajones@example.com,+1-980-658-9696x868,Emirati,52,part_time,1,2591.33,3030.33,3,2,government,217367.16,86637.67,130729.49,759,DECLINE
9d6b066d-380c-495c-afea-0a5b80d9f930,Linda Anderson,murilloanthony@example.com,265-372-0820,Expat,47,part_time,18,2831.46,1710.98,7,1,family,326032.96,81777.18,244255.78000000003,576,DECLINE
13e9b819-0f9f-4f10-bc27-637247c4fe78,Sarah Combs,louisjohnson@example.com,001-264-205-7753x56739,Emirati,44,unemployed,0,779.93,830.9,4,0,owned,338859.08,297964.45,40894.630000000005,620,APPROVE
03135ada-b2ee-4680-b8a7-1c9ee065cc67,Rebecca Thomas,cchaney@example.com,(242)243-5916,Emirati,56,employed,2,11225.99,4703.25,2,0,rented,175758.21,217575.2,-41816.99000000002,557,DECLINE
a26343c8-14fd-4809-af99-6812c6b53215,Alex Weiss,jesusbaker@example.net,970.438.6393x492,Emirati,25,unemployed,0,1062.11,1073.88,2,2,government,59988.55,256932.25,-196943.7,433,APPROVE
286c3add-1014-441f-aa1b-ce4ccc7d8f19,Samantha Rowland,knappmichelle@example.org,+1-952-270-7984x895,Expat,34,unemployed,0,441.85,421.43,5,3,family,330238.92,22714.25,307524.67,764,APPROVE
1ef66404-99ce-4663-b701-b5dcf44be5ad,Erica Murphy,wendy66@example.org,+1-386-919-4308x615,Emirati,49,unemployed,0,415.93,225.58,2,1,family,31193.69,116577.13,-85383.44,361,APPROVE
b1809b0a-43f9-4d57-b872-ae34b89039cc,Norman Adams,bryan10@example.org,+1-592-508-3742,Expat,24,unemployed,0,267.66,302.48,7,1,rented,246028.65,43161.78,202866.87,741,APPROVE
4b4b7dd1-dae1-4c06-b368-77896274f14d,Jessica Morris,walkerangela@example.net,245.865.7093,Emirati,60,employed,0,3844.95,3546.17,2,0,government,363772.58,233171.15,130601.43000000002,319,DECLINE
159c07a7-738f-4c2d-a2e8-cb12b998bde9,Michael Brown,wdean@example.com,579.844.4981x93638,Emirati,18,self_employed,2,3516.07,2633.0,5,3,government,164915.43,117399.11,47516.31999999999,303,DECLINE
90311f7c-f969-412f-aa55-93d9e7fb9b10,Jonathan Williams,rachelrobertson@example.com,(541)899-8420,Emirati,41,self_employed,20,3212.04,1426.65,8,6,family,267652.04,297480.41,-29828.369999999995,641,DECLINE
34c6198a-a9c7-4c5d-8ef9-ab710ba132dd,Kayla Johnson,piercesandra@example.com,+1-570-772-3857,Emirati,37,part_time,12,3523.54,1520.28,2,2,rented,380226.54,86987.6,293238.93999999994,507,DECLINE
